estimate,se,ci_lower,ci_upper,covers,r_d,learner,overlap_strength,complexity,seed,elapsed,sample_size
3.8985035550518523,0.1955447930810549,3.515242803248648,4.281764306855057,1,1.0150074568282241,lasso,0.0,linear,49,0.11346006393432617,500
4.026958945674603,0.14962751033648103,3.733694414318706,4.320223477030501,1,1.071670968599277,xgboost,0.0,linear,49,0.387221097946167,500
4.013890245763846,0.2511696121083591,3.521606852020567,4.506173639507124,1,1.0168228018713827,lasso,0.0,linear,50,0.11480498313903809,500
3.9153400342496645,0.14588032140529086,3.6294198582421666,4.201260210257162,1,1.042188429162291,xgboost,0.0,linear,50,0.3913767337799072,500
3.659915812429978,0.19545830330921748,3.276824577464606,4.04300704739535,1,1.0068854961385962,lasso,0.0,linear,51,0.11074995994567871,500
3.8499830241546453,0.11683597901417557,3.620988713188383,4.078977335120907,1,1.0696518785534526,xgboost,0.0,linear,51,0.38654017448425293,500
3.87304745022442,0.31825910509578953,3.249271066484724,4.496823833964116,1,1.0094704358276565,lasso,0.0,linear,52,0.11162209510803223,500
4.143870962754222,0.17220405272703346,3.8063572214173997,4.481384704091044,1,1.0341230699032211,xgboost,0.0,linear,52,0.3949875831604004,500
4.07839335424572,0.1462642528885573,3.7917206863584894,4.36506602213295,1,1.0141085791583422,lasso,0.0,linear,53,0.11830806732177734,500
3.967826050322088,0.12804395608881686,3.7168645079499787,4.218787592694197,1,1.0598218406053148,xgboost,0.0,linear,53,0.3942558765411377,500
3.7504170925396263,0.2189368600280535,3.321308731996354,4.179525453082898,1,1.0037146770327363,lasso,0.0,linear,54,0.1131129264831543,500
